citing_venue_count,citing_field_count,citing_institution_count,citing_country_count,citing_year_min,citing_year_max,citing_year_span,citing_works_sampled,top_citing_work_examples,citing_fields_sample,citing_countries_sample,paper_id,title,openalex_id
34.0,85.0,79.0,20.0,2000.0,2021.0,22.0,50,"[{'title': 'An efficient solution to the five-point relative pose problem', 'year': 2004, 'cited_by_count': 1955}, {'title': 'Structured-light 3D surface imaging: a tutorial', 'year': 2011, 'cited_by_count': 1575}, {'title': 'Extrinsic calibration of a camera and laser range finder (improves camera calibration)', 'year': 2005, 'cited_by_count': 682}, {'title': 'Automatic camera and range sensor calibration using a single shot', 'year': 2012, 'cited_by_count': 639}, {'title': 'Dynamically reparameterized light fields', 'year': 2000, 'cited_by_count': 504}]","['Acoustics', 'Aerospace engineering', 'Agricultural engineering', 'Algorithm', 'Applied mathematics', 'Archaeology', 'Architectural engineering', 'Art', 'Artificial intelligence', 'Astronomy', 'Automotive engineering', 'Biochemistry', 'Biology', 'Biomedical engineering', 'Cartography', 'Chemistry', 'Classical mechanics', 'Composite material', 'Computational science', 'Computer graphics (images)']","['AT', 'BE', 'CA', 'CH', 'CN', 'DE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HK', 'IT', 'JP', 'KR', 'PT', 'TR', 'UG', 'US', 'ZA']",iccv_1999_f83b407c,Flexible Camera Calibration by Viewing a Plane from Unknown Orientations,https://openalex.org/W2095614026
11.0,63.0,80.0,13.0,2000.0,2020.0,21.0,50,"[{'title': 'Unpaired Image-to-Image Translation Using Cycle-Consistent Adversarial Networks', 'year': 2017, 'cited_by_count': 21626}, {'title': 'Non-local Neural Networks', 'year': 2018, 'cited_by_count': 11090}, {'title': 'A Non-Local Algorithm for Image Denoising', 'year': 2005, 'cited_by_count': 7059}, {'title': 'Image Style Transfer Using Convolutional Neural Networks', 'year': 2016, 'cited_by_count': 5927}, {'title': 'Arbitrary Style Transfer in Real-Time with Adaptive Instance Normalization', 'year': 2017, 'cited_by_count': 4814}]","['Accounting', 'Algorithm', 'Anthropology', 'Applied mathematics', 'Archaeology', 'Art', 'Artificial intelligence', 'Astrophysics', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Chromatography', 'Combinatorics', 'Computer graphics (images)', 'Computer hardware', 'Computer science', 'Computer security']","['AE', 'AU', 'CN', 'DE', 'ES', 'FR', 'GB', 'HK', 'IL', 'IT', 'JP', 'PT', 'US']",iccv_1999_d640090a,Texture Synthesis by Non-parametric Sampling,https://openalex.org/W2116013899
18.0,67.0,95.0,20.0,2002.0,2023.0,22.0,50,"[{'title': 'Distinctive Image Features from Scale-Invariant Keypoints', 'year': 2004, 'cited_by_count': 54950}, {'title': 'Deep learning in neural networks: An overview', 'year': 2014, 'cited_by_count': 17876}, {'title': 'SURF: Speeded Up Robust Features', 'year': 2006, 'cited_by_count': 14529}, {'title': 'Speeded-Up Robust Features (SURF)', 'year': 2008, 'cited_by_count': 13310}, {'title': 'Representation Learning: A Review and New Perspectives', 'year': 2013, 'cited_by_count': 12816}]","['Aerospace engineering', 'Algorithm', 'Anthropology', 'Applied mathematics', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Astronomy', 'Biochemistry', 'Biology', 'Cardiology', 'Chemical engineering', 'Chemistry', 'Combinatorics', 'Computational biology', 'Computer hardware', 'Computer science', 'Computer security', 'Computer vision']","['AU', 'BE', 'BR', 'CA', 'CH', 'CN', 'CZ', 'EG', 'ES', 'FI', 'FR', 'GB', 'HK', 'ID', 'IL', 'IQ', 'JP', 'KR', 'PK', 'US']",iccv_1999_ac21b391,Object Recognition from Local Scale-Invariant Features,https://openalex.org/W2124386111
16.0,65.0,79.0,15.0,2001.0,2022.0,22.0,50,"[{'title': 'Stereo matching using belief propagation', 'year': 2003, 'cited_by_count': 1278}, {'title': 'Graphcut textures', 'year': 2003, 'cited_by_count': 1243}, {'title': 'Computing visual correspondence with occlusions using graph cuts', 'year': 2002, 'cited_by_count': 1128}, {'title': 'ScribbleSup: Scribble-Supervised Convolutional Networks for Semantic Segmentation', 'year': 2016, 'cited_by_count': 1124}, {'title': 'A taxonomy and evaluation of dense two-frame stereo correspondence algorithms', 'year': 2002, 'cited_by_count': 1095}]","['Acoustics', 'Algorithm', 'Anthropology', 'Archaeology', 'Architectural engineering', 'Arithmetic', 'Artificial intelligence', 'Astrophysics', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Civil engineering', 'Combinatorics', 'Composite material', 'Computational chemistry', 'Computer graphics (images)', 'Computer science', 'Computer security']","['AE', 'AT', 'AU', 'BE', 'CA', 'CH', 'CN', 'DE', 'FR', 'GB', 'HK', 'IL', 'IT', 'JP', 'US']",iccv_1999_d98a9e1c,Fast Approximate Energy Minimization via Graph Cuts,https://openalex.org/W2148852318
26.0,61.0,71.0,16.0,1998.0,2020.0,23.0,50,"[{'title': 'Active contours without edges', 'year': 2001, 'cited_by_count': 10271}, {'title': 'User-guided 3D active contour segmentation of anatomical structures: Significantly improved efficiency and reliability', 'year': 2006, 'cited_by_count': 8915}, {'title': 'Snakes, shapes, and gradient vector flow', 'year': 1998, 'cited_by_count': 3990}, {'title': 'Level Set Methods: An Overview and Some Recent Results', 'year': 2001, 'cited_by_count': 2255}, {'title': 'Anisotropic diffusion in image processing', 'year': 1998, 'cited_by_count': 2213}]","['Algorithm', 'Applied mathematics', 'Arithmetic', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Civil engineering', 'Combinatorics', 'Computational chemistry', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer vision', 'Data mining', 'Data science', 'Discrete mathematics']","['AU', 'BE', 'BR', 'CA', 'CH', 'CN', 'DE', 'ES', 'FR', 'HK', 'IL', 'IN', 'IT', 'MY', 'SG', 'US']",iccv_1995_7c62dbfa,Geodesic Active Contours,https://openalex.org/W3211330693
20.0,68.0,55.0,16.0,1989.0,2014.0,26.0,50,"[{'title': 'A method for registration of 3-D shapes', 'year': 1992, 'cited_by_count': 17900}, {'title': 'Using spin images for efficient object recognition in cluttered 3D scenes', 'year': 1999, 'cited_by_count': 2629}, {'title': '&lt;title&gt;Method for registration of 3-D shapes&lt;/title&gt;', 'year': 1992, 'cited_by_count': 2278}, {'title': 'Shape distributions', 'year': 2002, 'cited_by_count': 1651}, {'title': 'Photobook: Content-based manipulation of image databases', 'year': 1996, 'cited_by_count': 1564}]","['Acoustics', 'Algorithm', 'Architectural engineering', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biological system', 'Biology', 'Botany', 'Cartography', 'Chemical physics', 'Chemistry', 'Cognitive psychology', 'Composite material', 'Computational biology', 'Computational chemistry', 'Computational science', 'Computer graphics (images)', 'Computer science', 'Computer security']","['AU', 'BE', 'CA', 'CH', 'CN', 'CZ', 'DE', 'FR', 'GB', 'IL', 'IN', 'IT', 'NL', 'SE', 'SG', 'US']",iccv_1988_d325cb60,Geometric Hashing: A General and Efficient Model-Based Recognition Scheme,https://openalex.org/W2154204736
15.0,55.0,69.0,15.0,2005.0,2024.0,20.0,50,"[{'title': 'A Survey of Uncertain Data Algorithms and Applications', 'year': 2008, 'cited_by_count': 470}, {'title': 'Top-k Query Processing in Uncertain Databases', 'year': 2007, 'cited_by_count': 428}, {'title': 'Anonymizing Social Networks', 'year': 2010, 'cited_by_count': 331}, {'title': 'Databases with uncertainty and lineage', 'year': 2008, 'cited_by_count': 214}, {'title': 'Dealing with Uncertainty: A Survey of Theories and Practices', 'year': 2012, 'cited_by_count': 202}]","['Agronomy', 'Algorithm', 'Archaeology', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Chemistry', 'Cognitive psychology', 'Combinatorics', 'Composite material', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science', 'Database', 'Discrete mathematics', 'Distributed computing', 'Ecology']","['AU', 'BE', 'CA', 'CN', 'DE', 'DK', 'FR', 'GB', 'GR', 'HK', 'IT', 'KR', 'SG', 'TW', 'US']",vldb_2004_05868ecc,Efficient Query Evaluation on Probabilistic Databases,https://openalex.org/W4248846162
21.0,65.0,84.0,23.0,2003.0,2023.0,21.0,50,"[{'title': 'An improved data stream summary: the count-min sketch and its applications', 'year': 2004, 'cited_by_count': 2175}, {'title': 'Taming the underlying challenges of reliable multihop routing in sensor networks', 'year': 2003, 'cited_by_count': 1515}, {'title': 'Frequent pattern mining: current status and future directions', 'year': 2007, 'cited_by_count': 1382}, {'title': 'Finding frequent items in data streams', 'year': 2003, 'cited_by_count': 1330}, {'title': 'Issues in data stream management', 'year': 2003, 'cited_by_count': 914}]","['Aerospace engineering', 'Algorithm', 'Archaeology', 'Artificial intelligence', 'Biology', 'Botany', 'Business', 'Chemistry', 'Chromatography', 'Classical mechanics', 'Combinatorics', 'Composite material', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science']","['AT', 'BR', 'CA', 'CN', 'DE', 'EE', 'FR', 'GB', 'GR', 'HK', 'IL', 'IN', 'IT', 'KR', 'NL', 'NO', 'NZ', 'PT', 'SE', 'SG']",vldb_2002_dbc5631e,Approximate Frequency Counts over Data Streams,https://openalex.org/W139562302
17.0,61.0,49.0,18.0,2001.0,2016.0,16.0,50,"[{'title': 'A survey of approaches to automatic schema matching', 'year': 2001, 'cited_by_count': 3313}, {'title': 'Similarity flooding: a versatile graph matching algorithm and its application to schema matching', 'year': 2003, 'cited_by_count': 1342}, {'title': 'A Survey of Schema-Based Matching Approaches', 'year': 2005, 'cited_by_count': 1135}, {'title': 'Ontology Matching: State of the Art and Future Challenges', 'year': 2011, 'cited_by_count': 1129}, {'title': 'COMA — A system for flexible combination of schema matching approaches', 'year': 2002, 'cited_by_count': 1061}]","['Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Composite material', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Developmental psychology', 'Discrete mathematics', 'Ecology', 'Economics']","['AT', 'BG', 'BM', 'CA', 'CH', 'CN', 'DE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HK', 'IE', 'IT', 'MX', 'PT', 'US']",vldb_2001_7739e73c,Generic Schema Matching With Cupid,https://openalex.org/W2139135093
36.0,73.0,121.0,23.0,2001.0,2022.0,22.0,50,"[{'title': 'Data mining: concepts and techniques', 'year': 2012, 'cited_by_count': 28872}, {'title': 'The Structure and Function of Complex Networks', 'year': 2003, 'cited_by_count': 18646}, {'title': 'Collinearity: a review of methods to deal with it and a simulation study evaluating their performance', 'year': 2012, 'cited_by_count': 10198}, {'title': 'Image Denoising by Sparse 3-D Transform-Domain Collaborative Filtering', 'year': 2007, 'cited_by_count': 9099}, {'title': 'Survey of Clustering Algorithms', 'year': 2005, 'cited_by_count': 6113}]","['Accounting', 'Aerospace engineering', 'Algorithm', 'Arithmetic', 'Art', 'Artificial intelligence', 'Astronomy', 'Astrophysics', 'Biochemistry', 'Bioinformatics', 'Biology', 'Business', 'Chemistry', 'Combinatorics', 'Composite material', 'Computational biology', 'Computer network', 'Computer science', 'Computer security', 'Data mining']","['AU', 'BW', 'CA', 'CH', 'CN', 'DE', 'ES', 'FI', 'FR', 'GB', 'GR', 'IE', 'IL', 'IN', 'IR', 'JO', 'MY', 'NL', 'PT', 'SG']",vldb_2000_1f64865f,Database replication: a tale of research across communities,https://openalex.org/W1992419399
10.0,52.0,54.0,15.0,1999.0,2022.0,24.0,50,"[{'title': 'Scalable semantic web data management using vertical partitioning', 'year': 2007, 'cited_by_count': 656}, {'title': 'Integrating compression and execution in column-oriented database systems', 'year': 2006, 'cited_by_count': 600}, {'title': 'GPUTeraSort', 'year': 2006, 'cited_by_count': 422}, {'title': 'Making B+- trees cache conscious in main memory', 'year': 2000, 'cited_by_count': 377}, {'title': 'SW-Store: a vertically partitioned DBMS for Semantic Web data management', 'year': 2009, 'cited_by_count': 355}]","['Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Astronomy', 'Automotive engineering', 'Biology', 'Combinatorics', 'Composite material', 'Computer architecture', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science', 'Database', 'Discrete mathematics']","['CA', 'CH', 'CN', 'DE', 'FI', 'FR', 'GB', 'HK', 'IL', 'KR', 'NL', 'RU', 'SG', 'TH', 'US']",vldb_1999_d56e67ab,Database Architecture Optimized for the New Bottleneck: Memory Access,https://openalex.org/W1570477871
20.0,63.0,71.0,18.0,1999.0,2019.0,21.0,50,"[{'title': 'LOF', 'year': 2000, 'cited_by_count': 5136}, {'title': 'LOF', 'year': 2000, 'cited_by_count': 3781}, {'title': 'Similarity Search in High Dimensions via Hashing', 'year': 1999, 'cited_by_count': 3107}, {'title': 'Locality-sensitive hashing scheme based on p-stable distributions', 'year': 2004, 'cited_by_count': 2954}, {'title': 'Product Quantization for Nearest Neighbor Search', 'year': 2010, 'cited_by_count': 2836}]","['Acoustics', 'Aerospace engineering', 'Agronomy', 'Algorithm', 'Applied mathematics', 'Arithmetic', 'Artificial intelligence', 'Biochemistry', 'Bioinformatics', 'Biology', 'Botany', 'Cartography', 'Chemistry', 'Combinatorics', 'Composite material', 'Computational biology', 'Computer engineering', 'Computer hardware', 'Computer network', 'Computer science']","['AU', 'BE', 'CA', 'CH', 'CL', 'CN', 'DE', 'FR', 'GB', 'HK', 'IL', 'JP', 'MX', 'RS', 'RU', 'SA', 'SG', 'US']",vldb_1998_270214bc,A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces,https://openalex.org/W1541459201
11.0,65.0,50.0,12.0,1998.0,2022.0,25.0,50,"[{'title': 'Models and issues in data stream systems', 'year': 2002, 'cited_by_count': 2510}, {'title': 'Automated Selection of Materialized Views and Indexes in SQL Databases', 'year': 2000, 'cited_by_count': 557}, {'title': 'Automatic Database Management System Tuning Through Large-scale Machine Learning', 'year': 2017, 'cited_by_count': 544}, {'title': 'Efficient and extensible algorithms for multi query optimization', 'year': 2000, 'cited_by_count': 409}, {'title': 'Integrating vertical and horizontal partitioning into automated physical database design', 'year': 2004, 'cited_by_count': 402}]","['Accounting', 'Algorithm', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Chromatography', 'Combinatorics', 'Composite material', 'Computer architecture', 'Computer engineering', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science', 'Database']","['AU', 'CA', 'CH', 'CN', 'DE', 'FR', 'GB', 'IL', 'IN', 'NL', 'SG', 'US']",vldb_1997_bedd4b77,An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server,https://openalex.org/W1851390469
20.0,64.0,47.0,12.0,1997.0,2018.0,22.0,50,"[{'title': 'Data integration', 'year': 2002, 'cited_by_count': 2479}, {'title': 'Data fusion', 'year': 2009, 'cited_by_count': 1827}, {'title': 'Answering queries using views: A survey', 'year': 2001, 'cited_by_count': 1504}, {'title': 'The TSIMMIS Approach to Mediation: Data Models and Languages', 'year': 1997, 'cited_by_count': 832}, {'title': 'Information integration using logical views', 'year': 2000, 'cited_by_count': 826}]","['Advertising', 'Algorithm', 'Anthropology', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Computational biology', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Developmental psychology', 'Discrete mathematics', 'Distributed computing', 'Economic growth']","['BG', 'BM', 'CA', 'CH', 'DE', 'ES', 'FR', 'IL', 'IT', 'MX', 'PT', 'US']",vldb_1996_571ac16e,Querying Heterogeneous Information Sources using Source Descriptions,https://openalex.org/W1879587332
24.0,53.0,48.0,15.0,1996.0,2016.0,21.0,50,"[{'title': 'Big Data: A Survey', 'year': 2014, 'cited_by_count': 2809}, {'title': 'Web mining: information and pattern discovery on the World Wide Web', 'year': 2002, 'cited_by_count': 1169}, {'title': 'DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases', 'year': 1997, 'cited_by_count': 1147}, {'title': 'Querying Heterogeneous Information Sources Using Source Descriptions', 'year': 1996, 'cited_by_count': 1124}, {'title': 'Toward Scalable Systems for Big Data Analytics: A Technology Tutorial', 'year': 2014, 'cited_by_count': 1091}]","['Algorithm', 'Anatomy', 'Anthropology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Discrete mathematics', 'Econometrics', 'Economics', 'Engineering', 'Epistemology']","['AU', 'CA', 'CL', 'CN', 'DE', 'FR', 'GB', 'IL', 'IN', 'IT', 'KR', 'SE', 'SG', 'US', 'VE']",vldb_1995_d5d826d2,W3QS: A Query System for the World-Wide Web,https://openalex.org/W1534002024
21.0,77.0,59.0,16.0,1995.0,2017.0,23.0,50,"[{'title': 'Data mining: concepts and techniques', 'year': 2012, 'cited_by_count': 28872}, {'title': 'Data Mining: Practical Machine Learning Tools and Techniques', 'year': 2011, 'cited_by_count': 25709}, {'title': 'Fast algorithms for mining association rules', 'year': 1998, 'cited_by_count': 10754}, {'title': 'Mining and summarizing customer reviews', 'year': 2004, 'cited_by_count': 7678}, {'title': 'Mining frequent patterns without candidate generation', 'year': 2000, 'cited_by_count': 6336}]","['Advertising', 'Aerospace engineering', 'Agronomy', 'Algorithm', 'Anthropology', 'Archaeology', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Chromatography', 'Computer graphics (images)', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Condensed matter physics']","['AU', 'CA', 'CN', 'DE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HK', 'IE', 'IN', 'JP', 'SG', 'TW', 'US']",vldb_1994_ba6086d0,Fast Algorithms for Mining Association Rules in Large Databases,https://openalex.org/W1506285740
